Dataset Name,Algorithm Name,Cross Validation[1-10],Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR Curve,Training Time,Inference Time
tic-tac-toe,Adaboost,0,"{'learning_rate': 0.9665329700123682, 'n_estimators': 200}",0.9791666666666666,0.9841269841269842,0.015873015873015872,0.9714285714285714,0.9995189995189996,0.9994226230628462,7.39540958404541,0.4674966136614482
tic-tac-toe,LightGBM,0,"{'n_estimators': 200, 'num_leaves': 100}",1.0,1.0,0.0,1.0,1.0,0.9999999999999998,1.9059040546417236,0.062336524327596024
tic-tac-toe,Provably Robust Boosting,0,"{'max_depth': 2, 'min_samples_leaf': 250, 'min_samples_split': 200}",0.6979166666666666,0.6904761904761905,0.30952380952380953,0.6767857142857143,0.754930254930255,0.7827468894137473,49.600414752960205,0.031173229217529297
tic-tac-toe,XBART,0,"{'alpha': 0.5916819650400321, 'beta': 1.3587923402725657, 'burnin': 1, 'max_depth_num': 5, 'num_sweeps': 60, 'num_trees': 50}",0.0,0.0,0.0,0.0,0.5331890331890332,0.5556763989349917,73.8321225643158,0.19739816586176553
tic-tac-toe,Adaboost,1,"{'learning_rate': 0.9665329700123682, 'n_estimators': 200}",0.9791666666666666,0.9696969696969697,0.030303030303030304,0.9846153846153847,0.9971139971139972,0.9967463831623311,7.959343910217285,0.4986648758252462
tic-tac-toe,LightGBM,1,"{'n_estimators': 200, 'num_leaves': 5}",0.96875,0.9545454545454546,0.045454545454545456,0.9772727272727273,0.9793169793169793,0.9814250914040936,1.9595012664794922,0.0623290737469991
tic-tac-toe,Provably Robust Boosting,1,"{'max_depth': 2, 'min_samples_leaf': 250, 'min_samples_split': 200}",0.7708333333333334,0.7316017316017316,0.2683982683982684,0.7478126608337623,0.7825877825877826,0.7952139308305335,50.99002528190613,0.031165778636932373
tic-tac-toe,XBART,1,"{'alpha': 0.8116262258099887, 'beta': 1.9063571821788408, 'burnin': 10, 'max_depth_num': 5, 'num_sweeps': 20, 'num_trees': 100}",0.0,0.0,0.0,0.0,0.6334776334776334,0.7265791158466126,73.37971496582031,0.06233900785446167
tic-tac-toe,Adaboost,2,"{'learning_rate': 1.4907884894416696, 'n_estimators': 100}",0.9791666666666666,0.976911976911977,0.023088023088023088,0.976911976911977,0.9975949975949976,0.9973338099300879,7.58777117729187,0.2597297231356303
tic-tac-toe,LightGBM,2,"{'n_estimators': 200, 'num_leaves': 5}",0.9895833333333334,0.9848484848484849,0.015151515151515152,0.9921875,0.9980759980759981,0.9978270156083962,2.053880214691162,0.06233404080073039
tic-tac-toe,Provably Robust Boosting,2,"{'max_depth': 2, 'min_samples_leaf': 250, 'min_samples_split': 200}",0.75,0.7445887445887446,0.2554112554112554,0.728744939271255,0.8237133237133236,0.8349398163669572,52.560343742370605,0.03115832805633545
tic-tac-toe,XBART,2,"{'alpha': 0.5916819650400321, 'beta': 1.3587923402725657, 'burnin': 1, 'max_depth_num': 5, 'num_sweeps': 60, 'num_trees': 50}",0.65625,0.5,0.5,0.65625,0.5,0.75,80.97982668876648,0.07272263367970784
tic-tac-toe,Adaboost,3,"{'learning_rate': 1.9347008628416629, 'n_estimators': 200}",0.9791666666666666,0.976911976911977,0.023088023088023088,0.976911976911977,0.9995189995189996,0.9994226230628462,7.4542927742004395,0.4749695460001628
tic-tac-toe,LightGBM,3,"{'n_estimators': 200, 'num_leaves': 5}",0.96875,0.9545454545454546,0.045454545454545456,0.9772727272727273,0.9850889850889851,0.9873453443066653,1.8715038299560547,0.0623290737469991
tic-tac-toe,Provably Robust Boosting,3,"{'max_depth': 2, 'min_samples_leaf': 250, 'min_samples_split': 200}",0.7083333333333334,0.6839826839826839,0.316017316017316,0.6791569086651054,0.7503607503607503,0.7730103941098916,50.34168815612793,0.031165778636932373
tic-tac-toe,XBART,3,"{'alpha': 0.5916819650400321, 'beta': 1.3587923402725657, 'burnin': 1, 'max_depth_num': 5, 'num_sweeps': 60, 'num_trees': 50}",0.0,0.0,0.0,0.0,0.4817219817219818,0.5198875101008442,76.77726984024048,0.07276733716328938
tic-tac-toe,Adaboost,4,"{'learning_rate': 0.9665329700123682, 'n_estimators': 200}",0.9791666666666666,0.9696969696969697,0.030303030303030304,0.9846153846153847,0.9826839826839827,0.9839625276000084,7.591909646987915,0.4675040642420451
tic-tac-toe,LightGBM,4,"{'n_estimators': 100, 'num_leaves': 50}",0.9895833333333334,0.9848484848484849,0.015151515151515152,0.9921875,1.0,0.9999999999999998,1.9503581523895264,0.05194296439488729
tic-tac-toe,Provably Robust Boosting,4,"{'max_depth': 2, 'min_samples_leaf': 250, 'min_samples_split': 200}",0.6458333333333334,0.6219336219336219,0.37806637806637805,0.6161245991754467,0.6786916786916787,0.7166619147047631,50.825634479522705,0.031163295110066734
tic-tac-toe,XBART,4,"{'alpha': 0.6550748322169144, 'beta': 0.7960875022580142, 'burnin': 2, 'max_depth_num': 6, 'num_sweeps': 20, 'num_trees': 100}",0.0,0.0,0.0,0.0,0.5656565656565656,0.6718385411869455,76.95312070846558,0.062336524327596024
tic-tac-toe,Adaboost,5,"{'learning_rate': 1.9347008628416629, 'n_estimators': 200}",0.96875,0.9617604617604618,0.03823953823953824,0.96875,0.9961519961519962,0.9956235049311433,7.536024570465088,0.4882862170537313
tic-tac-toe,LightGBM,5,"{'n_estimators': 200, 'num_leaves': 100}",0.9791666666666666,0.9696969696969697,0.030303030303030304,0.9846153846153847,1.0,0.9999999999999998,2.049520969390869,0.06233900785446167
tic-tac-toe,Provably Robust Boosting,5,"{'max_depth': 2, 'min_samples_leaf': 250, 'min_samples_split': 200}",0.6770833333333334,0.6385281385281385,0.3614718614718615,0.640625,0.7356902356902357,0.7521599262478698,50.81770300865173,0.031163295110066734
tic-tac-toe,XBART,5,"{'alpha': 0.28995234005420545, 'beta': 0.9725728947351475, 'burnin': 2, 'max_depth_num': 3, 'num_sweeps': 60, 'num_trees': 20}",0.1875,0.2727272727272727,0.25396825396825395,0.18,0.5187590187590188,0.6402536035824078,87.09623408317566,0.041482349236806236
tic-tac-toe,Adaboost,6,"{'learning_rate': 0.9665329700123682, 'n_estimators': 200}",0.9791666666666666,0.9705882352941176,0.029411764705882353,0.984375,0.9995256166982922,0.9994446124739504,7.308484792709351,0.4674990971883138
tic-tac-toe,LightGBM,6,"{'n_estimators': 200, 'num_leaves': 100}",1.0,1.0,0.0,1.0,1.0,1.0,1.8460636138916016,0.05194296439488729
tic-tac-toe,Provably Robust Boosting,6,"{'max_depth': 2, 'min_samples_leaf': 250, 'min_samples_split': 200}",0.7395833333333334,0.7054079696394687,0.2945920303605313,0.7148883374689826,0.7661290322580646,0.7821742855864152,48.886739015579224,0.031160811583201088
tic-tac-toe,XBART,6,"{'alpha': 0.28995234005420545, 'beta': 0.9725728947351475, 'burnin': 2, 'max_depth_num': 3, 'num_sweeps': 60, 'num_trees': 20}",0.19791666666666666,0.27941176470588236,0.2903225806451613,0.17272727272727273,0.4890891840607211,0.6222573137598506,82.22917771339417,0.04154940446217855
tic-tac-toe,Adaboost,7,"{'learning_rate': 1.4907884894416696, 'n_estimators': 100}",0.9895833333333334,0.9852941176470589,0.014705882352941176,0.9920634920634921,0.9952561669829222,0.9952249271142086,7.151880264282227,0.2493460973103841
tic-tac-toe,LightGBM,7,"{'n_estimators': 200, 'num_leaves': 5}",0.9895833333333334,0.9852941176470589,0.014705882352941176,0.9920634920634921,0.9924098671726755,0.9928831641497724,1.7084324359893799,0.062336524327596024
tic-tac-toe,Provably Robust Boosting,7,"{'max_depth': 2, 'min_samples_leaf': 250, 'min_samples_split': 200}",0.625,0.5967741935483871,0.4032258064516129,0.5944444444444444,0.6631878557874763,0.70236628417553,50.33389973640442,0.031163295110066734
tic-tac-toe,XBART,7,"{'alpha': 0.8116262258099887, 'beta': 1.9063571821788408, 'burnin': 10, 'max_depth_num': 5, 'num_sweeps': 20, 'num_trees': 100}",0.0,0.0,0.0,0.0,0.5773244781783682,0.6940230411969124,69.40845680236816,0.05194296439488729
tic-tac-toe,Adaboost,8,"{'learning_rate': 1.4907884894416696, 'n_estimators': 100}",1.0,1.0,0.0,1.0,1.0,1.0,7.201491832733154,0.26244364286723887
tic-tac-toe,LightGBM,8,"{'n_estimators': 200, 'num_leaves': 5}",0.9894736842105263,0.9848484848484849,0.015151515151515152,0.9920634920634921,1.0,1.0,1.8323109149932861,0.06300775628340871
tic-tac-toe,Provably Robust Boosting,8,"{'max_depth': 2, 'min_samples_leaf': 250, 'min_samples_split': 200}",0.7368421052631579,0.6779081133919844,0.32209188660801563,0.7136150234741784,0.781524926686217,0.7834082374569145,49.470272064208984,0.03148631045692845
tic-tac-toe,XBART,8,"{'alpha': 0.5579483854494223, 'beta': 1.3982006857683706, 'burnin': 5, 'max_depth_num': 6, 'num_sweeps': 20, 'num_trees': 20}",0.18947368421052632,0.23020527859237538,0.015151515151515152,0.4642857142857143,0.6483382209188661,0.7122694859606068,79.83557677268982,0.041994295622173106
tic-tac-toe,Adaboost,9,"{'learning_rate': 1.4907884894416696, 'n_estimators': 100}",0.9578947368421052,0.9393939393939394,0.06060606060606061,0.9696969696969697,0.9956011730205279,0.9949393240515629,7.3054704666137695,0.26245619121350744
